# x [m]	intensity (normalized)
-0.000730966	0.00619777
-0.000730716	0.0062501
-0.000730466	0.00630246
-0.000730216	0.00635486
-0.000729966	0.00640728
-0.000729716	0.00645973
-0.000729466	0.00651219
-0.000729216	0.00656466
-0.000728966	0.00661715
-0.000728716	0.00666963
-0.000728466	0.00672212
-0.000728216	0.00677459
-0.000727966	0.00682706
-0.000727716	0.00687951
-0.000727466	0.00693193
-0.000727216	0.00698433
-0.000726966	0.00703671
-0.000726716	0.00708904
-0.000726466	0.00714133
-0.000726216	0.00719358
-0.000725966	0.00724578
-0.000725716	0.00729793
-0.000725466	0.00735001
-0.000725216	0.00740203
-0.000724966	0.00745398
-0.000724716	0.00750585
-0.000724466	0.00755765
-0.000724216	0.00760936
-0.000723965	0.00766098
-0.000723715	0.00771251
-0.000723465	0.00776394
-0.000723215	0.00781526
-0.000722965	0.00786648
-0.000722715	0.00791759
-0.000722465	0.00796857
-0.000722215	0.00801944
-0.000721965	0.00807017
-0.000721715	0.00812077
-0.000721465	0.00817124
-0.000721215	0.00822157
-0.000720965	0.00827174
-0.000720715	0.00832177
-0.000720465	0.00837164
-0.000720215	0.00842135
-0.000719965	0.00847089
-0.000719715	0.00852026
-0.000719465	0.00856946
-0.000719215	0.00861848
-0.000718965	0.00866731
-0.000718715	0.00871595
-0.000718465	0.0087644
-0.000718215	0.00881265
-0.000717965	0.0088607
-0.000717715	0.00890853
-0.000717465	0.00895616
-0.000717215	0.00900357
-0.000716965	0.00905076
-0.000716715	0.00909772
-0.000716465	0.00914445
-0.000716215	0.00919094
-0.000715964	0.0092372
-0.000715714	0.00928321
-0.000715464	0.00932897
-0.000715214	0.00937448
-0.000714964	0.00941973
-0.000714714	0.00946472
-0.000714464	0.00950944
-0.000714214	0.00955389
-0.000713964	0.00959806
-0.000713714	0.00964196
-0.000713464	0.00968557
-0.000713214	0.00972889
-0.000712964	0.00977192
-0.000712714	0.00981465
-0.000712464	0.00985709
-0.000712214	0.00989921
-0.000711964	0.00994103
-0.000711714	0.00998254
-0.000711464	0.0100237
-0.000711214	0.0100646
-0.000710964	0.0101051
-0.000710714	0.0101453
-0.000710464	0.0101852
-0.000710214	0.0102248
-0.000709964	0.0102639
-0.000709714	0.0103028
-0.000709464	0.0103413
-0.000709214	0.0103794
-0.000708964	0.0104172
-0.000708714	0.0104547
-0.000708464	0.0104917
-0.000708214	0.0105284
-0.000707963	0.0105648
-0.000707713	0.0106007
-0.000707463	0.0106363
-0.000707213	0.0106715
-0.000706963	0.0107063
-0.000706713	0.0107407
-0.000706463	0.0107747
-0.000706213	0.0108083
-0.000705963	0.0108415
-0.000705713	0.0108743
-0.000705463	0.0109067
-0.000705213	0.0109387
-0.000704963	0.0109703
-0.000704713	0.0110015
-0.000704463	0.0110322
-0.000704213	0.0110625
-0.000703963	0.0110924
-0.000703713	0.0111219
-0.000703463	0.0111509
-0.000703213	0.0111795
-0.000702963	0.0112077
-0.000702713	0.0112354
-0.000702463	0.0112627
-0.000702213	0.0112895
-0.000701963	0.0113159
-0.000701713	0.0113418
-0.000701463	0.0113673
-0.000701213	0.0113923
-0.000700963	0.0114168
-0.000700713	0.0114409
-0.000700463	0.0114645
-0.000700213	0.0114877
-0.000699962	0.0115104
-0.000699712	0.0115326
-0.000699462	0.0115543
-0.000699212	0.0115755
-0.000698962	0.0115963
-0.000698712	0.0116166
-0.000698462	0.0116364
-0.000698212	0.0116557
-0.000697962	0.0116746
-0.000697712	0.0116929
-0.000697462	0.0117107
-0.000697212	0.0117281
-0.000696962	0.011745
-0.000696712	0.0117613
-0.000696462	0.0117772
-0.000696212	0.0117925
-0.000695962	0.0118074
-0.000695712	0.0118217
-0.000695462	0.0118355
-0.000695212	0.0118489
-0.000694962	0.0118617
-0.000694712	0.011874
-0.000694462	0.0118858
-0.000694212	0.0118971
-0.000693962	0.0119078
-0.000693712	0.0119181
-0.000693462	0.0119278
-0.000693212	0.011937
-0.000692962	0.0119457
-0.000692712	0.0119539
-0.000692462	0.0119615
-0.000692212	0.0119687
-0.000691961	0.0119753
-0.000691711	0.0119813
-0.000691461	0.0119869
-0.000691211	0.0119919
-0.000690961	0.0119964
-0.000690711	0.0120004
-0.000690461	0.0120038
-0.000690211	0.0120067
-0.000689961	0.0120091
-0.000689711	0.012011
-0.000689461	0.0120123
-0.000689211	0.0120131
-0.000688961	0.0120133
-0.000688711	0.0120131
-0.000688461	0.0120123
-0.000688211	0.0120109
-0.000687961	0.0120091
-0.000687711	0.0120067
-0.000687461	0.0120038
-0.000687211	0.0120003
-0.000686961	0.0119963
-0.000686711	0.0119918
-0.000686461	0.0119868
-0.000686211	0.0119812
-0.000685961	0.0119751
-0.000685711	0.0119685
-0.000685461	0.0119613
-0.000685211	0.0119537
-0.000684961	0.0119454
-0.000684711	0.0119367
-0.000684461	0.0119274
-0.000684211	0.0119177
-0.00068396	0.0119073
-0.00068371	0.0118965
-0.00068346	0.0118852
-0.00068321	0.0118733
-0.00068296	0.0118609
-0.00068271	0.011848
-0.00068246	0.0118346
-0.00068221	0.0118206
-0.00068196	0.0118062
-0.00068171	0.0117912
-0.00068146	0.0117757
-0.00068121	0.0117597
-0.00068096	0.0117432
-0.00068071	0.0117262
-0.00068046	0.0117087
-0.00068021	0.0116906
-0.00067996	0.0116721
-0.00067971	0.0116531
-0.00067946	0.0116336
-0.00067921	0.0116136
-0.00067896	0.0115931
-0.00067871	0.011572
-0.00067846	0.0115506
-0.00067821	0.0115286
-0.00067796	0.0115061
-0.00067771	0.0114831
-0.00067746	0.0114597
-0.00067721	0.0114358
-0.00067696	0.0114114
-0.00067671	0.0113865
-0.00067646	0.0113612
-0.00067621	0.0113354
-0.000675959	0.0113091
-0.000675709	0.0112824
-0.000675459	0.0112552
-0.000675209	0.0112275
-0.000674959	0.0111994
-0.000674709	0.0111708
-0.000674459	0.0111418
-0.000674209	0.0111124
-0.000673959	0.0110825
-0.000673709	0.0110521
-0.000673459	0.0110213
-0.000673209	0.0109901
-0.000672959	0.0109584
-0.000672709	0.0109264
-0.000672459	0.0108939
-0.000672209	0.0108609
-0.000671959	0.0108276
-0.000671709	0.0107938
-0.000671459	0.0107597
-0.000671209	0.0107251
-0.000670959	0.0106901
-0.000670709	0.0106547
-0.000670459	0.0106189
-0.000670209	0.0105828
-0.000669959	0.0105462
-0.000669709	0.0105093
-0.000669459	0.0104719
-0.000669209	0.0104342
-0.000668959	0.0103962
-0.000668709	0.0103577
-0.000668459	0.0103189
-0.000668209	0.0102797
-0.000667958	0.0102402
-0.000667708	0.0102003
-0.000667458	0.0101601
-0.000667208	0.0101195
-0.000666958	0.0100786
-0.000666708	0.0100374
-0.000666458	0.00999582
-0.000666208	0.00995392
-0.000665958	0.00991169
-0.000665708	0.00986915
-0.000665458	0.0098263
-0.000665208	0.00978314
-0.000664958	0.00973968
-0.000664708	0.00969592
-0.000664458	0.00965186
-0.000664208	0.00960752
-0.000663958	0.00956289
-0.000663708	0.00951798
-0.000663458	0.0094728
-0.000663208	0.00942735
-0.000662958	0.00938164
-0.000662708	0.00933567
-0.000662458	0.00928944
-0.000662208	0.00924296
-0.000661958	0.00919624
-0.000661708	0.00914928
-0.000661458	0.00910209
-0.000661208	0.00905467
-0.000660958	0.00900702
-0.000660708	0.00895916
-0.000660458	0.00891109
-0.000660208	0.00886281
-0.000659957	0.00881432
-0.000659707	0.00876564
-0.000659457	0.00871677
-0.000659207	0.00866772
-0.000658957	0.00861848
-0.000658707	0.00856908
-0.000658457	0.0085195
-0.000658207	0.00846976
-0.000657957	0.00841986
-0.000657707	0.00836981
-0.000657457	0.00831961
-0.000657207	0.00826928
-0.000656957	0.00821881
-0.000656707	0.00816821
-0.000656457	0.00811748
-0.000656207	0.00806664
-0.000655957	0.00801569
-0.000655707	0.00796464
-0.000655457	0.00791348
-0.000655207	0.00786223
-0.000654957	0.00781089
-0.000654707	0.00775947
-0.000654457	0.00770797
-0.000654207	0.00765641
-0.000653957	0.00760477
-0.000653707	0.00755309
-0.000653457	0.00750134
-0.000653207	0.00744956
-0.000652957	0.00739773
-0.000652707	0.00734587
-0.000652457	0.00729398
-0.000652207	0.00724207
-0.000651956	0.00719014
-0.000651706	0.00713821
-0.000651456	0.00708627
-0.000651206	0.00703433
-0.000650956	0.00698241
-0.000650706	0.00693049
-0.000650456	0.0068786
-0.000650206	0.00682674
-0.000649956	0.00677491
-0.000649706	0.00672312
-0.000649456	0.00667138
-0.000649206	0.00661969
-0.000648956	0.00656806
-0.000648706	0.00651649
-0.000648456	0.00646499
-0.000648206	0.00641358
-0.000647956	0.00636224
-0.000647706	0.006311
-0.000647456	0.00625985
-0.000647206	0.0062088
-0.000646956	0.00615786
-0.000646706	0.00610704
-0.000646456	0.00605634
-0.000646206	0.00600577
-0.000645956	0.00595533
-0.000645706	0.00590503
-0.000645456	0.00585488
-0.000645206	0.00580488
-0.000644956	0.00575503
-0.000644706	0.00570536
-0.000644456	0.00565585
-0.000644206	0.00560652
-0.000643955	0.00555738
-0.000643705	0.00550843
-0.000643455	0.00545967
-0.000643205	0.00541112
-0.000642955	0.00536277
-0.000642705	0.00531464
-0.000642455	0.00526673
-0.000642205	0.00521905
-0.000641955	0.0051716
-0.000641705	0.00512439
-0.000641455	0.00507743
-0.000641205	0.00503072
-0.000640955	0.00498426
-0.000640705	0.00493808
-0.000640455	0.00489216
-0.000640205	0.00484652
-0.000639955	0.00480116
-0.000639705	0.00475609
-0.000639455	0.00471131
-0.000639205	0.00466683
-0.000638955	0.00462266
-0.000638705	0.00457881
-0.000638455	0.00453527
-0.000638205	0.00449206
-0.000637955	0.00444917
-0.000637705	0.00440663
-0.000637455	0.00436442
-0.000637205	0.00432256
-0.000636955	0.00428106
-0.000636705	0.00423992
-0.000636455	0.00419914
-0.000636205	0.00415873
-0.000635954	0.0041187
-0.000635704	0.00407906
-0.000635454	0.0040398
-0.000635204	0.00400093
-0.000634954	0.00396247
-0.000634704	0.0039244
-0.000634454	0.00388675
-0.000634204	0.00384952
-0.000633954	0.00381271
-0.000633704	0.00377632
-0.000633454	0.00374037
-0.000633204	0.00370486
-0.000632954	0.00366979
-0.000632704	0.00363516
-0.000632454	0.003601
-0.000632204	0.00356729
-0.000631954	0.00353404
-0.000631704	0.00350127
-0.000631454	0.00346897
-0.000631204	0.00343715
-0.000630954	0.00340581
-0.000630704	0.00337497
-0.000630454	0.00334462
-0.000630204	0.00331477
-0.000629954	0.00328543
-0.000629704	0.00325659
-0.000629454	0.00322827
-0.000629204	0.00320048
-0.000628954	0.0031732
-0.000628704	0.00314645
-0.000628454	0.00312024
-0.000628204	0.00309457
-0.000627953	0.00306944
-0.000627703	0.00304485
-0.000627453	0.00302082
-0.000627203	0.00299735
-0.000626953	0.00297443
-0.000626703	0.00295209
-0.000626453	0.00293031
-0.000626203	0.0029091
-0.000625953	0.00288848
-0.000625703	0.00286843
-0.000625453	0.00284897
-0.000625203	0.00283011
-0.000624953	0.00281183
-0.000624703	0.00279416
-0.000624453	0.00277709
-0.000624203	0.00276062
-0.000623953	0.00274476
-0.000623703	0.00272952
-0.000623453	0.0027149
-0.000623203	0.0027009
-0.000622953	0.00268752
-0.000622703	0.00267477
-0.000622453	0.00266265
-0.000622203	0.00265117
-0.000621953	0.00264032
-0.000621703	0.00263012
-0.000621453	0.00262056
-0.000621203	0.00261166
-0.000620953	0.0026034
-0.000620703	0.0025958
-0.000620453	0.00258885
-0.000620203	0.00258257
-0.000619952	0.00257695
-0.000619702	0.002572
-0.000619452	0.00256771
-0.000619202	0.0025641
-0.000618952	0.00256117
-0.000618702	0.00255891
-0.000618452	0.00255733
-0.000618202	0.00255643
-0.000617952	0.00255622
-0.000617702	0.00255669
-0.000617452	0.00255786
-0.000617202	0.00255972
-0.000616952	0.00256227
-0.000616702	0.00256551
-0.000616452	0.00256946
-0.000616202	0.0025741
-0.000615952	0.00257945
-0.000615702	0.0025855
-0.000615452	0.00259226
-0.000615202	0.00259972
-0.000614952	0.0026079
-0.000614702	0.00261678
-0.000614452	0.00262638
-0.000614202	0.00263669
-0.000613952	0.00264771
-0.000613702	0.00265945
-0.000613452	0.00267191
-0.000613202	0.00268509
-0.000612952	0.00269899
-0.000612702	0.00271361
-0.000612452	0.00272895
-0.000612202	0.00274502
-0.000611951	0.00276181
-0.000611701	0.00277932
-0.000611451	0.00279756
-0.000611201	0.00281652
-0.000610951	0.00283622
-0.000610701	0.00285664
-0.000610451	0.00287778
-0.000610201	0.00289966
-0.000609951	0.00292226
-0.000609701	0.00294559
-0.000609451	0.00296965
-0.000609201	0.00299444
-0.000608951	0.00301995
-0.000608701	0.0030462
-0.000608451	0.00307317
-0.000608201	0.00310088
-0.000607951	0.00312931
-0.000607701	0.00315847
-0.000607451	0.00318835
-0.000607201	0.00321897
-0.000606951	0.0032503
-0.000606701	0.00328237
-0.000606451	0.00331516
-0.000606201	0.00334867
-0.000605951	0.00338291
-0.000605701	0.00341787
-0.000605451	0.00345355
-0.000605201	0.00348995
-0.000604951	0.00352707
-0.000604701	0.00356491
-0.000604451	0.00360347
-0.000604201	0.00364274
-0.00060395	0.00368273
-0.0006037	0.00372342
-0.00060345	0.00376483
-0.0006032	0.00380695
-0.00060295	0.00384978
-0.0006027	0.00389331
-0.00060245	0.00393755
-0.0006022	0.00398248
-0.00060195	0.00402812
-0.0006017	0.00407446
-0.00060145	0.00412149
-0.0006012	0.00416922
-0.00060095	0.00421764
-0.0006007	0.00426674
-0.00060045	0.00431654
-0.0006002	0.00436702
-0.00059995	0.00441818
-0.0005997	0.00447001
-0.00059945	0.00452253
-0.0005992	0.00457572
-0.00059895	0.00462958
-0.0005987	0.00468411
-0.00059845	0.0047393
-0.0005982	0.00479515
-0.00059795	0.00485167
-0.0005977	0.00490884
-0.00059745	0.00496666
-0.0005972	0.00502513
-0.00059695	0.00508424
-0.0005967	0.005144
-0.00059645	0.0052044
-0.0005962	0.00526543
-0.000595949	0.00532709
-0.000595699	0.00538938
-0.000595449	0.0054523
-0.000595199	0.00551583
-0.000594949	0.00557998
-0.000594699	0.00564474
-0.000594449	0.00571011
-0.000594199	0.00577609
-0.000593949	0.00584266
-0.000593699	0.00590983
-0.000593449	0.00597759
-0.000593199	0.00604593
-0.000592949	0.00611486
-0.000592699	0.00618437
-0.000592449	0.00625445
-0.000592199	0.0063251
-0.000591949	0.00639631
-0.000591699	0.00646808
-0.000591449	0.00654041
-0.000591199	0.00661328
-0.000590949	0.0066867
-0.000590699	0.00676066
-0.000590449	0.00683515
-0.000590199	0.00691017
-0.000589949	0.00698571
-0.000589699	0.00706178
-0.000589449	0.00713835
-0.000589199	0.00721544
-0.000588949	0.00729302
-0.000588699	0.00737111
-0.000588449	0.00744968
-0.000588199	0.00752874
-0.000587948	0.00760829
-0.000587698	0.0076883
-0.000587448	0.00776879
-0.000587198	0.00784973
-0.000586948	0.00793114
-0.000586698	0.00801299
-0.000586448	0.00809529
-0.000586198	0.00817803
-0.000585948	0.0082612
-0.000585698	0.0083448
-0.000585448	0.00842882
-0.000585198	0.00851326
-0.000584948	0.0085981
-0.000584698	0.00868334
-0.000584448	0.00876898
-0.000584198	0.00885501
-0.000583948	0.00894142
-0.000583698	0.0090282
-0.000583448	0.00911536
-0.000583198	0.00920287
-0.000582948	0.00929075
-0.000582698	0.00937897
-0.000582448	0.00946753
-0.000582198	0.00955643
-0.000581948	0.00964566
-0.000581698	0.00973521
-0.000581448	0.00982508
-0.000581198	0.00991525
-0.000580948	0.0100057
-0.000580698	0.0100965
-0.000580448	0.0101875
-0.000580198	0.0102789
-0.000579947	0.0103705
-0.000579697	0.0104624
-0.000579447	0.0105545
-0.000579197	0.0106469
-0.000578947	0.0107395
-0.000578697	0.0108323
-0.000578447	0.0109254
-0.000578197	0.0110187
-0.000577947	0.0111123
-0.000577697	0.011206
-0.000577447	0.0112999
-0.000577197	0.011394
-0.000576947	0.0114883
-0.000576697	0.0115828
-0.000576447	0.0116774
-0.000576197	0.0117722
-0.000575947	0.0118672
-0.000575697	0.0119623
-0.000575447	0.0120575
-0.000575197	0.0121529
-0.000574947	0.0122484
-0.000574697	0.012344
-0.000574447	0.0124397
-0.000574197	0.0125355
-0.000573947	0.0126314
-0.000573697	0.0127274
-0.000573447	0.0128234
-0.000573197	0.0129196
-0.000572947	0.0130157
-0.000572697	0.013112
-0.000572447	0.0132082
-0.000572197	0.0133045
-0.000571946	0.0134008
-0.000571696	0.0134972
-0.000571446	0.0135935
-0.000571196	0.0136899
-0.000570946	0.0137863
-0.000570696	0.0138826
-0.000570446	0.0139789
-0.000570196	0.0140752
-0.000569946	0.0141714
-0.000569696	0.0142676
-0.000569446	0.0143638
-0.000569196	0.0144598
-0.000568946	0.0145558
-0.000568696	0.0146518
-0.000568446	0.0147476
-0.000568196	0.0148434
-0.000567946	0.014939
-0.000567696	0.0150345
-0.000567446	0.0151299
-0.000567196	0.0152252
-0.000566946	0.0153203
-0.000566696	0.0154153
-0.000566446	0.0155102
-0.000566196	0.0156048
-0.000565946	0.0156993
-0.000565696	0.0157937
-0.000565446	0.0158878
-0.000565196	0.0159817
-0.000564946	0.0160755
-0.000564696	0.016169
-0.000564446	0.0162623
-0.000564196	0.0163554
-0.000563945	0.0164483
-0.000563695	0.0165409
-0.000563445	0.0166332
-0.000563195	0.0167253
-0.000562945	0.0168171
-0.000562695	0.0169087
-0.000562445	0.017
-0.000562195	0.0170909
-0.000561945	0.0171816
-0.000561695	0.017272
-0.000561445	0.017362
-0.000561195	0.0174517
-0.000560945	0.0175411
-0.000560695	0.0176302
-0.000560445	0.0177189
-0.000560195	0.0178072
-0.000559945	0.0178952
-0.000559695	0.0179828
-0.000559445	0.0180701
-0.000559195	0.0181569
-0.000558945	0.0182434
-0.000558695	0.0183294
-0.000558445	0.018415
-0.000558195	0.0185003
-0.000557945	0.0185851
-0.000557695	0.0186694
-0.000557445	0.0187533
-0.000557195	0.0188368
-0.000556945	0.0189198
-0.000556695	0.0190024
-0.000556445	0.0190844
-0.000556195	0.019166
-0.000555944	0.0192472
-0.000555694	0.0193278
-0.000555444	0.0194079
-0.000555194	0.0194875
-0.000554944	0.0195666
-0.000554694	0.0196452
-0.000554444	0.0197232
-0.000554194	0.0198007
-0.000553944	0.0198777
-0.000553694	0.0199541
-0.000553444	0.02003
-0.000553194	0.0201053
-0.000552944	0.02018
-0.000552694	0.0202541
-0.000552444	0.0203277
-0.000552194	0.0204006
-0.000551944	0.020473
-0.000551694	0.0205448
-0.000551444	0.0206159
-0.000551194	0.0206864
-0.000550944	0.0207563
-0.000550694	0.0208256
-0.000550444	0.0208943
-0.000550194	0.0209622
-0.000549944	0.0210296
-0.000549694	0.0210963
-0.000549444	0.0211623
-0.000549194	0.0212276
-0.000548944	0.0212923
-0.000548694	0.0213563
-0.000548444	0.0214196
-0.000548194	0.0214822
-0.000547943	0.0215442
-0.000547693	0.0216054
-0.000547443	0.0216659
-0.000547193	0.0217257
-0.000546943	0.0217847
-0.000546693	0.0218431
-0.000546443	0.0219007
-0.000546193	0.0219575
-0.000545943	0.0220137
-0.000545693	0.0220691
-0.000545443	0.0221237
-0.000545193	0.0221775
-0.000544943	0.0222307
-0.000544693	0.022283
-0.000544443	0.0223345
-0.000544193	0.0223853
-0.000543943	0.0224353
-0.000543693	0.0224845
-0.000543443	0.022533
-0.000543193	0.0225806
-0.000542943	0.0226274
-0.000542693	0.0226734
-0.000542443	0.0227186
-0.000542193	0.022763
-0.000541943	0.0228066
-0.000541693	0.0228493
-0.000541443	0.0228913
-0.000541193	0.0229324
-0.000540943	0.0229726
-0.000540693	0.023012
-0.000540443	0.0230506
-0.000540193	0.0230884
-0.000539942	0.0231252
-0.000539692	0.0231613
-0.000539442	0.0231965
-0.000539192	0.0232308
-0.000538942	0.0232642
-0.000538692	0.0232968
-0.000538442	0.0233285
-0.000538192	0.0233594
-0.000537942	0.0233894
-0.000537692	0.0234185
-0.000537442	0.0234467
-0.000537192	0.023474
-0.000536942	0.0235005
-0.000536692	0.023526
-0.000536442	0.0235507
-0.000536192	0.0235745
-0.000535942	0.0235974
-0.000535692	0.0236194
-0.000535442	0.0236405
-0.000535192	0.0236606
-0.000534942	0.0236799
-0.000534692	0.0236983
-0.000534442	0.0237158
-0.000534192	0.0237324
-0.000533942	0.023748
-0.000533692	0.0237628
-0.000533442	0.0237766
-0.000533192	0.0237895
-0.000532942	0.0238016
-0.000532692	0.0238127
-0.000532442	0.0238228
-0.000532192	0.0238321
-0.000531941	0.0238405
-0.000531691	0.0238479
-0.000531441	0.0238544
-0.000531191	0.02386
-0.000530941	0.0238647
-0.000530691	0.0238684
-0.000530441	0.0238713
-0.000530191	0.0238732
-0.000529941	0.0238742
-0.000529691	0.0238742
-0.000529441	0.0238734
-0.000529191	0.0238716
-0.000528941	0.0238689
-0.000528691	0.0238653
-0.000528441	0.0238608
-0.000528191	0.0238554
-0.000527941	0.023849
-0.000527691	0.0238418
-0.000527441	0.0238336
-0.000527191	0.0238245
-0.000526941	0.0238145
-0.000526691	0.0238036
-0.000526441	0.0237917
-0.000526191	0.023779
-0.000525941	0.0237653
-0.000525691	0.0237508
-0.000525441	0.0237353
-0.000525191	0.023719
-0.000524941	0.0237017
-0.000524691	0.0236836
-0.000524441	0.0236645
-0.000524191	0.0236446
-0.00052394	0.0236237
-0.00052369	0.023602
-0.00052344	0.0235794
-0.00052319	0.0235559
-0.00052294	0.0235315
-0.00052269	0.0235063
-0.00052244	0.0234801
-0.00052219	0.0234531
-0.00052194	0.0234253
-0.00052169	0.0233965
-0.00052144	0.0233669
-0.00052119	0.0233365
-0.00052094	0.0233052
-0.00052069	0.023273
-0.00052044	0.02324
-0.00052019	0.0232062
-0.00051994	0.0231715
-0.00051969	0.0231359
-0.00051944	0.0230996
-0.00051919	0.0230624
-0.00051894	0.0230243
-0.00051869	0.0229855
-0.00051844	0.0229458
-0.00051819	0.0229054
-0.00051794	0.0228641
-0.00051769	0.022822
-0.00051744	0.0227792
-0.00051719	0.0227355
-0.00051694	0.022691
-0.00051669	0.0226458
-0.00051644	0.0225998
-0.00051619	0.022553
-0.000515939	0.0225055
-0.000515689	0.0224572
-0.000515439	0.0224081
-0.000515189	0.0223583
-0.000514939	0.0223077
-0.000514689	0.0222564
-0.000514439	0.0222044
-0.000514189	0.0221517
-0.000513939	0.0220982
-0.000513689	0.022044
-0.000513439	0.0219891
-0.000513189	0.0219335
-0.000512939	0.0218772
-0.000512689	0.0218202
-0.000512439	0.0217626
-0.000512189	0.0217043
-0.000511939	0.0216452
-0.000511689	0.0215856
-0.000511439	0.0215253
-0.000511189	0.0214643
-0.000510939	0.0214027
-0.000510689	0.0213405
-0.000510439	0.0212776
-0.000510189	0.0212141
-0.000509939	0.02115
-0.000509689	0.0210853
-0.000509439	0.02102
-0.000509189	0.0209542
-0.000508939	0.0208877
-0.000508689	0.0208207
-0.000508439	0.0207531
-0.000508189	0.0206849
-0.000507938	0.0206162
-0.000507688	0.020547
-0.000507438	0.0204772
-0.000507188	0.0204069
-0.000506938	0.0203361
-0.000506688	0.0202648
-0.000506438	0.020193
-0.000506188	0.0201207
-0.000505938	0.0200479
-0.000505688	0.0199746
-0.000505438	0.0199009
-0.000505188	0.0198267
-0.000504938	0.0197521
-0.000504688	0.0196771
-0.000504438	0.0196016
-0.000504188	0.0195257
-0.000503938	0.0194494
-0.000503688	0.0193726
-0.000503438	0.0192955
-0.000503188	0.0192181
-0.000502938	0.0191402
-0.000502688	0.019062
-0.000502438	0.0189834
-0.000502188	0.0189045
-0.000501938	0.0188253
-0.000501688	0.0187457
-0.000501438	0.0186658
-0.000501188	0.0185857
-0.000500938	0.0185052
-0.000500688	0.0184244
-0.000500438	0.0183434
-0.000500188	0.0182621
-0.000499937	0.0181805
-0.000499687	0.0180988
-0.000499437	0.0180167
-0.000499187	0.0179345
-0.000498937	0.017852
-0.000498687	0.0177694
-0.000498437	0.0176865
-0.000498187	0.0176035
-0.000497937	0.0175203
-0.000497687	0.0174369
-0.000497437	0.0173534
-0.000497187	0.0172698
-0.000496937	0.017186
-0.000496687	0.0171021
-0.000496437	0.0170182
-0.000496187	0.0169341
-0.000495937	0.0168499
-0.000495687	0.0167657
-0.000495437	0.0166814
-0.000495187	0.016597
-0.000494937	0.0165126
-0.000494687	0.0164282
-0.000494437	0.0163438
-0.000494187	0.0162593
-0.000493937	0.0161749
-0.000493687	0.0160905
-0.000493437	0.0160061
-0.000493187	0.0159217
-0.000492937	0.0158374
-0.000492687	0.0157532
-0.000492437	0.015669
-0.000492187	0.015585
-0.000491936	0.015501
-0.000491686	0.0154171
-0.000491436	0.0153333
-0.000491186	0.0152497
-0.000490936	0.0151662
-0.000490686	0.0150829
-0.000490436	0.0149997
-0.000490186	0.0149167
-0.000489936	0.0148339
-0.000489686	0.0147513
-0.000489436	0.0146689
-0.000489186	0.0145868
-0.000488936	0.0145048
-0.000488686	0.0144231
-0.000488436	0.0143417
-0.000488186	0.0142605
-0.000487936	0.0141797
-0.000487686	0.0140991
-0.000487436	0.0140188
-0.000487186	0.0139388
-0.000486936	0.0138592
-0.000486686	0.0137799
-0.000486436	0.0137009
-0.000486186	0.0136223
-0.000485936	0.0135441
-0.000485686	0.0134663
-0.000485436	0.0133889
-0.000485186	0.0133119
-0.000484936	0.0132353
-0.000484686	0.0131591
-0.000484436	0.0130834
-0.000484186	0.0130081
-0.000483935	0.0129333
-0.000483685	0.012859
-0.000483435	0.0127852
-0.000483185	0.0127118
-0.000482935	0.012639
-0.000482685	0.0125667
-0.000482435	0.012495
-0.000482185	0.0124238
-0.000481935	0.0123531
-0.000481685	0.0122831
-0.000481435	0.0122136
-0.000481185	0.0121447
-0.000480935	0.0120764
-0.000480685	0.0120087
-0.000480435	0.0119417
-0.000480185	0.0118753
-0.000479935	0.0118095
-0.000479685	0.0117444
-0.000479435	0.01168
-0.000479185	0.0116163
-0.000478935	0.0115532
-0.000478685	0.0114909
-0.000478435	0.0114293
-0.000478185	0.0113684
-0.000477935	0.0113083
-0.000477685	0.0112489
-0.000477435	0.0111902
-0.000477185	0.0111324
-0.000476935	0.0110753
-0.000476685	0.011019
-0.000476435	0.0109635
-0.000476185	0.0109088
-0.000475934	0.010855
-0.000475684	0.010802
-0.000475434	0.0107498
-0.000475184	0.0106986
-0.000474934	0.0106481
-0.000474684	0.0105986
-0.000474434	0.0105499
-0.000474184	0.0105021
-0.000473934	0.0104553
-0.000473684	0.0104094
-0.000473434	0.0103644
-0.000473184	0.0103203
-0.000472934	0.0102772
-0.000472684	0.010235
-0.000472434	0.0101938
-0.000472184	0.0101536
-0.000471934	0.0101144
-0.000471684	0.0100762
-0.000471434	0.010039
-0.000471184	0.0100028
-0.000470934	0.00996765
-0.000470684	0.00993353
-0.000470434	0.00990045
-0.000470184	0.00986843
-0.000469934	0.00983747
-0.000469684	0.00980759
-0.000469434	0.00977879
-0.000469184	0.00975108
-0.000468934	0.00972447
-0.000468684	0.00969897
-0.000468434	0.0096746
-0.000468184	0.00965134
-0.000467933	0.00962923
-0.000467683	0.00960826
-0.000467433	0.00958844
-0.000467183	0.00956979
-0.000466933	0.0095523
-0.000466683	0.00953599
-0.000466433	0.00952086
-0.000466183	0.00950693
-0.000465933	0.00949421
-0.000465683	0.00948269
-0.000465433	0.00947239
-0.000465183	0.00946331
-0.000464933	0.00945546
-0.000464683	0.00944886
-0.000464433	0.0094435
-0.000464183	0.0094394
-0.000463933	0.00943656
-0.000463683	0.00943499
-0.000463433	0.00943469
-0.000463183	0.00943568
-0.000462933	0.00943795
-0.000462683	0.00944152
-0.000462433	0.0094464
-0.000462183	0.00945258
-0.000461933	0.00946008
-0.000461683	0.00946891
-0.000461433	0.00947905
-0.000461183	0.00949054
